,Team,Efficiency: (Wins/avg_Time),base_total,hp,speed,attack,defense,sp_attack,sp_defense,Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
232,"['weedle', 'meowth', 'abra', 'charizard', 'magnemite', 'weezing']",0.0,286.0,78.0,39.0,43.0,45.0,41.0,40.0,0,0.0,0.0,12.23,5.05,83,10,7,0,lapras,53
216,"['dragonair', 'horsea', 'alakazam', 'kingler', 'abra', 'graveler']",0.0,277.0,73.0,41.0,43.0,41.0,39.0,40.0,0,0.0,0.0,10.58,3.49,94,3,3,0,lapras,79
60,"['doduo', 'doduo', 'hypno', 'mankey', 'moltres', 'flareon']",0.0,287.0,77.0,42.0,42.0,41.0,43.0,42.0,0,0.0,0.0,9.54,2.57,100,0,0,0,slowbro,50
131,"['porygon', 'hypno', 'rhydon', 'hitmonlee', 'abra', 'kingler']",0.0,289.0,78.0,42.0,42.0,43.0,42.0,42.0,0,0.0,0.0,12.9,4.65,89,2,9,0,lapras,74
234,"['tentacool', 'venomoth', 'growlithe', 'parasect', 'gyarados', 'omastar']",0.0,288.0,77.0,41.0,44.0,43.0,41.0,42.0,0,0.0,0.0,19.51,7.93,54,4,42,0,lapras,51
208,"['mankey', 'geodude', 'vulpix', 'nidorino', 'staryu', 'charmander']",0.0,286.0,76.0,42.0,42.0,43.0,41.0,42.0,0,0.0,0.0,7.59,3.29,99,0,1,0,slowbro,56
210,"['machamp', 'dewgong', 'machop', 'dewgong', 'growlithe', 'diglett']",0.0,286.0,79.0,41.0,41.0,42.0,41.0,42.0,0,0.0,0.0,21.15,7.45,66,15,19,0,lapras,47
211,"['pidgeotto', 'machamp', 'abra', 'weedle', 'drowzee', 'porygon']",0.0,283.0,77.0,41.0,43.0,42.0,40.0,40.0,0,0.0,0.0,9.16,1.9,100,0,0,0,jynx,43
212,"['jigglypuff', 'mr-mime', 'kingler', 'machamp', 'kakuna', 'kangaskhan']",0.0,279.0,76.0,40.0,41.0,42.0,38.0,42.0,0,0.0,0.0,15.91,7.41,75,4,21,0,lapras,45
213,"['bellsprout', 'victreebel', 'victreebel', 'machop', 'arbok', 'kabutops']",0.0,288.0,81.0,41.0,42.0,44.0,40.0,40.0,0,0.0,0.0,13.08,5.34,64,16,20,0,lapras,43
214,"['vileplume', 'caterpie', 'dugtrio', 'bulbasaur', 'vileplume', 'bellsprout']",0.0,283.0,76.0,42.0,42.0,42.0,40.0,41.0,0,0.0,0.0,10.03,5.26,74,7,18,1,jynx,32
215,"['charmander', 'tentacool', 'moltres', 'haunter', 'squirtle', 'kakuna']",0.0,286.0,76.0,42.0,40.0,41.0,45.0,42.0,0,0.0,0.0,13.18,4.59,85,4,9,2,lapras,36
217,"['charmeleon', 'metapod', 'sandshrew', 'bellsprout', 'slowbro', 'poliwag']",0.0,276.0,76.0,39.0,41.0,41.0,39.0,40.0,0,0.0,0.0,22.04,7.16,51,38,11,0,cloyster,25
231,"['jigglypuff', 'caterpie', 'gloom', 'snorlax', 'onix', 'eevee']",0.0,286.0,77.0,41.0,43.0,42.0,41.0,42.0,0,0.0,0.0,18.64,10.29,66,23,11,0,lapras,35
219,"['ivysaur', 'beedrill', 'cloyster', 'lickitung', 'seaking', 'slowbro']",0.0,289.0,77.0,42.0,42.0,41.0,44.0,43.0,0,0.0,0.0,19.88,7.63,75,8,17,0,lapras,45
221,"['mewtwo', 'abra', 'voltorb', 'vulpix', 'raichu', 'electabuzz']",0.0,290.0,78.0,42.0,42.0,44.0,43.0,41.0,0,0.0,0.0,12.47,4.81,63,19,18,0,lapras,45
135,"['caterpie', 'vulpix', 'ponyta', 'meowth', 'electabuzz', 'pidgeotto']",0.0,296.0,78.0,43.0,44.0,46.0,43.0,42.0,0,0.0,0.0,8.28,2.18,100,0,0,0,jynx,35
223,"['mr-mime', 'drowzee', 'kabuto', 'grimer', 'omastar', 'rapidash']",0.0,288.0,76.0,45.0,44.0,41.0,41.0,41.0,0,0.0,0.0,13.74,4.27,94,4,2,0,slowbro,39
224,"['dewgong', 'raticate', 'wartortle', 'eevee', 'lapras', 'dragonair']",0.0,292.0,77.0,42.0,44.0,43.0,43.0,43.0,0,0.0,0.0,27.78,9.12,57,26,17,0,jynx,42
225,"['nidorino', 'eevee', 'drowzee', 'horsea', 'seel', 'jynx']",0.0,287.0,76.0,43.0,42.0,42.0,42.0,42.0,0,0.0,0.0,12.88,5.19,89,11,0,0,slowbro,36
226,"['magikarp', 'raticate', 'omastar', 'exeggcute', 'geodude', 'kakuna']",0.0,292.0,78.0,43.0,44.0,43.0,44.0,40.0,0,0.0,0.0,11.38,2.37,99,1,0,0,lapras,66
227,"['eevee', 'charmeleon', 'kangaskhan', 'kangaskhan', 'magmar', 'butterfree']",0.0,276.0,74.0,40.0,39.0,40.0,41.0,42.0,0,0.0,0.0,16.81,6.65,51,9,40,0,gengar,21
228,"['poliwag', 'nidoqueen', 'cubone', 'charmeleon', 'ninetales', 'rhyhorn']",0.0,273.0,74.0,38.0,39.0,41.0,41.0,40.0,0,0.0,0.0,8.81,2.56,99,0,1,0,lapras,58
267,"['clefairy', 'marowak', 'poliwrath', 'rhydon', 'charizard', 'nidorina']",0.0,287.0,77.0,40.0,43.0,47.0,41.0,39.0,0,0.0,0.0,18.63,9.08,70,4,26,0,lapras,47
32,"['clefairy', 'fearow', 'exeggcute', 'seaking', 'hitmonchan', 'omastar']",0.0,292.0,77.0,45.0,43.0,41.0,44.0,42.0,0,0.0,0.0,17.46,7.97,82,5,13,0,lapras,43
56,"['omastar', 'gastly', 'staryu', 'charmeleon', 'nidorina', 'cubone']",0.0,279.0,75.0,43.0,41.0,39.0,41.0,40.0,0,0.0,0.0,14.33,4.86,67,13,20,0,lapras,53
41,"['flareon', 'dewgong', 'golem', 'dratini', 'dragonite', 'dragonite']",0.0,289.0,78.0,44.0,41.0,41.0,45.0,40.0,0,0.0,0.0,23.12,10.29,58,10,31,1,lapras,32
244,"['blastoise', 'seadra', 'staryu', 'kangaskhan', 'dodrio', 'venomoth']",0.0,293.0,78.0,45.0,44.0,42.0,42.0,42.0,0,0.0,0.0,20.34,5.99,34,8,58,0,gengar,44
59,"['cubone', 'kingler', 'tangela', 'omanyte', 'vulpix', 'lickitung']",0.0,290.0,78.0,42.0,43.0,43.0,42.0,42.0,0,0.0,0.0,11.41,2.21,100,0,0,0,jynx,39
45,"['grimer', 'snorlax', 'chansey', 'rattata', 'clefable', 'bulbasaur']",0.0,290.0,76.0,42.0,42.0,42.0,45.0,43.0,0,0.0,0.0,28.36,12.19,46,43,11,0,jynx,27
207,"['aerodactyl', 'porygon', 'raichu', 'sandshrew', 'butterfree', 'rhyhorn']",0.0,287.0,78.0,42.0,43.0,41.0,42.0,41.0,0,0.0,0.0,9.79,3.25,95,3,2,0,lapras,78
34,"['caterpie', 'magmar', 'pidgey', 'alakazam', 'tangela', 'jynx']",0.0,295.0,77.0,43.0,44.0,43.0,44.0,44.0,0,0.0,0.0,12.59,5.09,85,12,2,1,lapras,42
35,"['zapdos', 'pidgey', 'rapidash', 'nidoran-f', 'vileplume', 'kakuna']",0.0,282.0,78.0,40.0,42.0,41.0,40.0,41.0,0,0.0,0.0,12.04,5.63,51,26,22,1,lapras,25
36,"['aerodactyl', 'kabutops', 'tauros', 'magnemite', 'spearow', 'nidoking']",0.0,289.0,76.0,43.0,44.0,42.0,42.0,42.0,0,0.0,0.0,14.91,5.73,47,11,42,0,lapras,43
37,"['jynx', 'weezing', 'electabuzz', 'clefairy', 'poliwhirl', 'growlithe']",0.0,286.0,75.0,44.0,40.0,40.0,45.0,42.0,0,0.0,0.0,16.6,7.6,62,24,14,0,lapras,36
38,"['bulbasaur', 'flareon', 'poliwag', 'kangaskhan', 'rattata', 'raichu']",0.0,291.0,77.0,45.0,42.0,41.0,45.0,41.0,0,0.0,0.0,11.44,4.01,81,15,4,0,jynx,48
40,"['abra', 'butterfree', 'paras', 'poliwrath', 'pidgeotto', 'nidorina']",0.0,286.0,76.0,42.0,43.0,42.0,42.0,41.0,0,0.0,0.0,13.48,4.95,87,7,6,0,lapras,49
42,"['shellder', 'kingler', 'golduck', 'raticate', 'hypno', 'charizard']",0.0,287.0,77.0,41.0,43.0,41.0,44.0,41.0,0,0.0,0.0,17.53,6.23,67,3,30,0,lapras,43
55,"['nidoqueen', 'omanyte', 'venusaur', 'horsea', 'aerodactyl', 'vaporeon']",0.0,290.0,78.0,43.0,44.0,41.0,41.0,43.0,0,0.0,0.0,19.35,6.42,41,17,42,0,gengar,32
44,"['raticate', 'golbat', 'hitmonlee', 'gloom', 'squirtle', 'vileplume']",0.0,285.0,75.0,41.0,43.0,41.0,43.0,42.0,0,0.0,0.0,14.26,6.0,66,14,20,0,lapras,37
46,"['goldeen', 'horsea', 'butterfree', 'mewtwo', 'drowzee', 'geodude']",0.0,286.0,79.0,41.0,42.0,42.0,43.0,39.0,0,0.0,0.0,11.69,4.39,91,3,6,0,lapras,65
58,"['butterfree', 'bellsprout', 'cloyster', 'machoke', 'beedrill', 'kangaskhan']",0.0,286.0,75.0,43.0,42.0,42.0,42.0,42.0,0,0.0,0.0,17.77,6.62,56,16,28,0,lapras,47
47,"['chansey', 'weedle', 'raticate', 'primeape', 'nidoking', 'jolteon']",0.0,281.0,75.0,41.0,41.0,41.0,42.0,41.0,0,0.0,0.0,15.03,8.01,79,14,7,0,lapras,33
48,"['doduo', 'charmander', 'dodrio', 'poliwrath', 'seaking', 'arbok']",0.0,294.0,80.0,41.0,46.0,41.0,43.0,43.0,0,0.0,0.0,12.38,4.57,85,6,9,0,lapras,33
49,"['blastoise', 'nidoran-m', 'dragonite', 'weedle', 'rapidash', 'aerodactyl']",0.0,291.0,77.0,43.0,43.0,44.0,43.0,41.0,0,0.0,0.0,14.91,5.97,58,13,29,0,lapras,46
50,"['gastly', 'weedle', 'blastoise', 'mankey', 'raichu', 'slowpoke']",0.0,283.0,76.0,42.0,42.0,40.0,43.0,40.0,0,0.0,0.0,14.89,4.65,50,8,42,0,gengar,25
51,"['flareon', 'electabuzz', 'dratini', 'nidoran-m', 'tentacool', 'ditto']",0.0,287.0,76.0,42.0,42.0,39.0,45.0,43.0,0,0.0,0.0,10.16,2.98,96,4,0,0,jynx,46
53,"['vileplume', 'farfetchd', 'wartortle', 'machamp', 'sandslash', 'hitmonchan']",0.0,293.0,77.0,43.0,45.0,41.0,45.0,42.0,0,0.0,0.0,16.13,5.9,38,6,56,0,gengar,36
54,"['vileplume', 'ivysaur', 'fearow', 'weepinbell', 'nidoran-m', 'nidoking']",0.0,293.0,78.0,44.0,42.0,42.0,44.0,43.0,0,0.0,0.0,10.37,4.87,72,11,17,0,lapras,32
61,"['shellder', 'kabutops', 'machop', 'nidoran-m', 'growlithe', 'vulpix']",0.0,288.0,76.0,44.0,44.0,40.0,43.0,41.0,0,0.0,0.0,10.12,2.5,94,6,0,0,lapras,33
142,"['sandshrew', 'magneton', 'vaporeon', 'ivysaur', 'kabutops', 'dewgong']",0.0,291.0,78.0,45.0,41.0,41.0,41.0,45.0,0,0.0,0.0,25.0,7.19,22,24,54,0,gengar,50
434,"['electrode', 'omastar', 'nidoking', 'parasect', 'seaking', 'kangaskhan']",0.0,279.0,75.0,41.0,42.0,41.0,41.0,39.0,0,0.0,0.0,19.78,5.05,22,6,72,0,gengar,60
114,"['vileplume', 'voltorb', 'squirtle', 'wigglytuff', 'arbok', 'scyther']",0.0,290.0,77.0,44.0,40.0,41.0,47.0,41.0,0,0.0,0.0,12.9,4.64,82,8,10,0,lapras,39
23,"['machop', 'abra', 'tentacool', 'venonat', 'staryu', 'doduo']",0.0,289.0,78.0,42.0,41.0,42.0,43.0,43.0,0,0.0,0.0,9.21,3.69,100,0,0,0,slowbro,43
121,"['staryu', 'kabuto', 'vulpix', 'venomoth', 'sandslash', 'oddish']",0.0,276.0,75.0,42.0,42.0,39.0,39.0,39.0,0,0.0,0.0,13.59,5.0,90,4,6,0,jynx,49
25,"['kangaskhan', 'ditto', 'venomoth', 'machop', 'shellder', 'fearow']",0.0,283.0,76.0,43.0,40.0,40.0,42.0,42.0,0,0.0,0.0,13.71,5.27,94,3,3,0,lapras,49
130,"['kakuna', 'starmie', 'metapod', 'slowbro', 'snorlax', 'victreebel']",0.0,285.0,76.0,41.0,42.0,41.0,43.0,42.0,0,0.0,0.0,40.63,12.14,30,10,60,0,gengar,44
30,"['jynx', 'kingler', 'nidoran-f', 'clefable', 'seaking', 'sandslash']",0.0,283.0,75.0,43.0,40.0,39.0,45.0,41.0,0,0.0,0.0,22.76,9.88,44,8,48,0,lapras,39
2,"['mew', 'geodude', 'charizard', 'vileplume', 'poliwag', 'tauros']",0.0,289.0,77.0,43.0,43.0,42.0,43.0,41.0,0,0.0,0.0,20.36,8.43,61,11,28,0,lapras,52
3,"['nidoran-m', 'mr-mime', 'pidgeotto', 'magnemite', 'mewtwo', 'scyther']",0.0,285.0,77.0,42.0,42.0,41.0,43.0,40.0,0,0.0,0.0,12.26,3.4,92,5,3,0,lapras,55
5,"['nidoqueen', 'jynx', 'golduck', 'eevee', 'scyther', 'slowpoke']",0.0,288.0,75.0,43.0,43.0,40.0,45.0,42.0,0,0.0,0.0,15.76,5.54,65,17,18,0,lapras,49
6,"['kabuto', 'cloyster', 'clefairy', 'vulpix', 'magnemite', 'koffing']",0.0,284.0,77.0,41.0,42.0,42.0,41.0,41.0,0,0.0,0.0,14.77,4.18,94,5,1,0,lapras,57
7,"['raichu', 'pinsir', 'sandslash', 'ninetales', 'scyther', 'ninetales']",0.0,293.0,78.0,42.0,43.0,45.0,44.0,41.0,0,0.0,0.0,13.37,6.44,71,13,16,0,draw,68
8,"['snorlax', 'ponyta', 'pidgeotto', 'spearow', 'caterpie', 'primeape']",0.0,292.0,77.0,43.0,42.0,43.0,44.0,43.0,0,0.0,0.0,19.11,9.39,54,40,6,0,lapras,22
9,"['nidoran-f', 'tauros', 'machop', 'kabutops', 'weedle', 'cubone']",0.0,286.0,76.0,43.0,41.0,44.0,42.0,40.0,0,0.0,0.0,10.22,4.05,91,3,6,0,slowbro,33
10,"['bellsprout', 'diglett', 'pinsir', 'kakuna', 'charizard', 'primeape']",0.0,289.0,78.0,43.0,40.0,44.0,42.0,42.0,0,0.0,0.0,10.86,5.34,76,4,20,0,lapras,41
11,"['alakazam', 'magneton', 'machop', 'scyther', 'flareon', 'alakazam']",0.0,284.0,76.0,42.0,42.0,41.0,42.0,41.0,0,0.0,0.0,14.59,6.48,55,22,18,5,draw,38
115,"['poliwrath', 'electabuzz', 'tentacruel', 'sandshrew', 'shellder', 'krabby']",0.0,287.0,78.0,40.0,44.0,43.0,42.0,40.0,0,0.0,0.0,14.16,5.21,74,5,21,0,lapras,60
13,"['chansey', 'nidorino', 'oddish', 'omanyte', 'nidorino', 'ponyta']",0.0,289.0,77.0,43.0,43.0,42.0,42.0,42.0,0,0.0,0.0,12.56,5.93,93,7,0,0,slowbro,39
123,"['wigglytuff', 'exeggcute', 'aerodactyl', 'voltorb', 'poliwhirl', 'dragonair']",0.0,288.0,77.0,43.0,44.0,41.0,43.0,40.0,0,0.0,0.0,15.5,6.32,90,3,7,0,jynx,47
15,"['raticate', 'raichu', 'pidgey', 'voltorb', 'farfetchd', 'golbat']",0.0,284.0,75.0,42.0,42.0,41.0,42.0,42.0,0,0.0,0.0,10.25,3.3,94,6,0,0,lapras,25
16,"['kabuto', 'graveler', 'omanyte', 'pidgey', 'rattata', 'seaking']",0.0,287.0,76.0,43.0,42.0,40.0,44.0,42.0,0,0.0,0.0,11.31,3.01,92,4,4,0,lapras,37
17,"['golduck', 'horsea', 'fearow', 'dragonair', 'drowzee', 'golduck']",0.0,293.0,77.0,45.0,44.0,45.0,41.0,41.0,0,0.0,0.0,12.21,4.34,90,6,4,0,lapras,29
18,"['kangaskhan', 'clefairy', 'poliwhirl', 'muk', 'jigglypuff', 'magnemite']",0.0,282.0,76.0,43.0,40.0,39.0,43.0,41.0,0,0.0,0.0,16.59,6.37,83,10,7,0,lapras,44
19,"['exeggutor', 'chansey', 'gastly', 'diglett', 'jolteon', 'slowpoke']",0.0,287.0,78.0,41.0,43.0,41.0,43.0,41.0,0,0.0,0.0,16.44,8.07,74,10,16,0,lapras,42
20,"['pidgey', 'gastly', 'poliwhirl', 'jigglypuff', 'dewgong', 'dodrio']",0.0,293.0,78.0,44.0,43.0,43.0,42.0,43.0,0,0.0,0.0,18.34,7.51,61,15,24,0,lapras,39
26,"['magneton', 'jigglypuff', 'grimer', 'kangaskhan', 'charizard', 'eevee']",0.0,281.0,77.0,41.0,40.0,43.0,41.0,39.0,0,0.0,0.0,18.26,5.81,34,31,35,0,gengar,33
12,"['butterfree', 'machamp', 'blastoise', 'raichu', 'exeggutor', 'machamp']",0.0,282.0,76.0,42.0,42.0,41.0,41.0,40.0,0,0.0,0.0,21.86,5.34,13,3,84,0,gengar,39
29,"['primeape', 'electrode', 'magnemite', 'bellsprout', 'squirtle', 'rapidash']",0.0,283.0,76.0,42.0,42.0,40.0,42.0,41.0,0,0.0,0.0,10.78,4.11,73,16,11,0,lapras,57
65,"['squirtle', 'fearow', 'diglett', 'machop', 'jolteon', 'poliwag']",0.0,287.0,77.0,43.0,42.0,41.0,44.0,40.0,0,0.0,0.0,9.69,2.69,99,1,0,0,slowbro,42
112,"['slowpoke', 'rhydon', 'hitmonchan', 'hitmonlee', 'hitmonlee', 'venonat']",0.0,294.0,79.0,42.0,45.0,43.0,43.0,42.0,0,0.0,0.0,12.24,4.24,88,2,10,0,slowbro,48
111,"['tentacool', 'raichu', 'magnemite', 'wigglytuff', 'fearow', 'mr-mime']",0.0,287.0,77.0,42.0,43.0,43.0,39.0,43.0,0,0.0,0.0,13.44,3.31,100,0,0,0,slowbro,38
31,"['slowbro', 'pikachu', 'eevee', 'nidoran-f', 'magnemite', 'growlithe']",0.0,285.0,75.0,41.0,42.0,42.0,43.0,42.0,0,0.0,0.0,18.07,5.58,79,15,6,0,lapras,37
102,"['squirtle', 'mew', 'tangela', 'muk', 'poliwhirl', 'exeggcute']",0.0,286.0,76.0,42.0,42.0,43.0,42.0,41.0,0,0.0,0.0,22.64,8.23,81,7,12,0,jynx,41
120,"['geodude', 'rhydon', 'jigglypuff', 'nidorina', 'magnemite', 'magnemite']",0.0,290.0,76.0,46.0,42.0,40.0,45.0,41.0,0,0.0,0.0,9.1,2.55,100,0,0,0,jynx,54
119,"['tentacool', 'pidgey', 'bulbasaur', 'venonat', 'seaking', 'dugtrio']",0.0,296.0,78.0,44.0,45.0,41.0,45.0,43.0,0,0.0,0.0,10.59,3.95,97,1,2,0,cloyster,45
33,"['snorlax', 'slowpoke', 'scyther', 'weedle', 'cubone', 'lapras']",0.0,294.0,77.0,45.0,43.0,42.0,45.0,42.0,0,0.0,0.0,27.7,10.42,33,38,29,0,machamp,31
62,"['jigglypuff', 'charmeleon', 'electabuzz', 'parasect', 'dratini', 'meowth']",0.0,284.0,75.0,42.0,42.0,42.0,42.0,41.0,0,0.0,0.0,9.8,3.39,97,3,0,0,jynx,31
63,"['fearow', 'beedrill', 'vulpix', 'marowak', 'porygon', 'hypno']",0.0,292.0,77.0,43.0,44.0,41.0,45.0,42.0,0,0.0,0.0,10.29,2.9,99,1,0,0,slowbro,38
64,"['jigglypuff', 'goldeen', 'rhydon', 'bulbasaur', 'vaporeon', 'marowak']",0.0,276.0,75.0,42.0,40.0,39.0,40.0,40.0,0,0.0,0.0,13.58,5.35,94,3,3,0,slowbro,34
98,"['golem', 'horsea', 'onix', 'arcanine', 'weedle', 'cubone']",0.0,290.0,78.0,42.0,43.0,43.0,42.0,42.0,0,0.0,0.0,7.43,1.68,100,0,0,0,jynx,44
110,"['dewgong', 'farfetchd', 'slowbro', 'starmie', 'lickitung', 'mew']",0.0,300.0,80.0,44.0,45.0,44.0,44.0,43.0,0,0.0,0.0,38.31,9.16,58,9,33,0,lapras,41
100,"['onix', 'magikarp', 'grimer', 'ekans', 'electrode', 'ekans']",0.0,293.0,78.0,45.0,43.0,42.0,43.0,42.0,0,0.0,0.0,10.34,3.1,100,0,0,0,cloyster,38
101,"['dragonair', 'rhydon', 'oddish', 'jigglypuff', 'kakuna', 'zubat']",0.0,292.0,79.0,43.0,44.0,41.0,43.0,42.0,0,0.0,0.0,7.66,2.4,100,0,0,0,slowbro,31
14,"['venonat', 'clefable', 'bulbasaur', 'psyduck', 'ivysaur', 'shellder']",0.0,292.0,79.0,42.0,45.0,41.0,44.0,41.0,0,0.0,0.0,14.66,5.0,98,1,1,0,cloyster,26
103,"['onix', 'arcanine', 'omanyte', 'zubat', 'nidoran-f', 'beedrill']",0.0,292.0,78.0,41.0,43.0,44.0,43.0,43.0,0,0.0,0.0,9.53,2.54,100,0,0,0,cloyster,45
117,"['ekans', 'weedle', 'dragonite', 'butterfree', 'exeggcute', 'dugtrio']",0.0,297.0,82.0,44.0,42.0,42.0,44.0,43.0,0,0.0,0.0,8.96,3.15,97,2,1,0,lapras,35
104,"['nidoran-f', 'venonat', 'ditto', 'tentacool', 'tauros', 'poliwhirl']",0.0,287.0,77.0,41.0,42.0,46.0,41.0,40.0,0,0.0,0.0,17.14,6.4,99,1,0,0,slowbro,51
105,"['muk', 'growlithe', 'weezing', 'wigglytuff', 'dodrio', 'venusaur']",0.0,290.0,77.0,43.0,42.0,43.0,42.0,43.0,0,0.0,0.0,22.83,8.68,60,20,20,0,jynx,25
28,"['diglett', 'goldeen', 'kakuna', 'fearow', 'slowpoke', 'meowth']",0.0,295.0,79.0,43.0,43.0,42.0,42.0,46.0,0,0.0,0.0,9.04,2.82,100,0,0,0,cloyster,42
106,"['porygon', 'doduo', 'nidorino', 'articuno', 'starmie', 'omastar']",0.0,285.0,77.0,41.0,41.0,44.0,40.0,42.0,0,0.0,0.0,15.08,4.82,90,0,9,1,lapras,52
108,"['pikachu', 'flareon', 'mankey', 'weedle', 'slowpoke', 'rhyhorn']",0.0,290.0,78.0,41.0,43.0,44.0,42.0,42.0,0,0.0,0.0,7.93,2.6,100,0,0,0,slowbro,47
21,"['shellder', 'farfetchd', 'jynx', 'rhydon', 'charmeleon', 'ivysaur']",0.0,291.0,83.0,42.0,43.0,42.0,39.0,42.0,0,0.0,0.0,13.58,6.2,65,9,26,0,slowbro,41
95,"['fearow', 'kabuto', 'pinsir', 'farfetchd', 'venomoth', 'omanyte']",0.0,278.0,74.0,42.0,39.0,39.0,43.0,41.0,0,0.0,0.0,12.78,4.19,78,11,11,0,lapras,52
79,"['scyther', 'dewgong', 'oddish', 'golbat', 'kabuto', 'psyduck']",0.0,283.0,75.0,42.0,40.0,42.0,42.0,42.0,0,0.0,0.0,18.74,7.33,87,9,4,0,lapras,42
24,"['goldeen', 'diglett', 'lapras', 'victreebel', 'vaporeon', 'nidorina']",0.0,286.0,76.0,43.0,42.0,40.0,43.0,42.0,0,0.0,0.0,23.04,6.26,31,41,28,0,hitmonchan,21
80,"['paras', 'nidorino', 'hitmonchan', 'kingler', 'magneton', 'weepinbell']",0.0,296.0,78.0,43.0,43.0,44.0,47.0,41.0,0,0.0,0.0,13.46,5.9,73,7,20,0,lapras,54
78,"['sandshrew', 'krabby', 'poliwag', 'dragonite', 'growlithe', 'hypno']",0.0,285.0,76.0,43.0,43.0,40.0,41.0,42.0,0,0.0,0.0,11.78,4.63,91,6,3,0,lapras,32
81,"['charizard', 'butterfree', 'porygon', 'charizard', 'mr-mime', 'tentacool']",0.0,284.0,75.0,42.0,43.0,41.0,42.0,41.0,0,0.0,0.0,11.93,4.17,85,7,8,0,jynx,37
124,"['vaporeon', 'paras', 'kabutops', 'kabuto', 'clefairy', 'abra']",0.0,290.0,76.0,43.0,45.0,43.0,41.0,42.0,0,0.0,0.0,15.68,4.63,88,9,3,0,draw,73
85,"['bellsprout', 'exeggcute', 'mr-mime', 'eevee', 'dewgong', 'meowth']",0.0,293.0,78.0,46.0,42.0,42.0,43.0,42.0,0,0.0,0.0,15.85,5.36,91,9,0,0,cloyster,34
70,"['lickitung', 'ekans', 'graveler', 'mr-mime', 'krabby', 'clefable']",0.0,287.0,77.0,41.0,42.0,42.0,44.0,41.0,0,0.0,0.0,16.69,8.19,87,2,11,0,lapras,28
126,"['articuno', 'ivysaur', 'slowpoke', 'vaporeon', 'beedrill', 'horsea']",0.0,288.0,77.0,42.0,44.0,42.0,41.0,42.0,0,0.0,0.0,16.93,5.72,99,0,1,0,slowbro,32
127,"['mr-mime', 'cloyster', 'geodude', 'articuno', 'scyther', 'beedrill']",0.0,280.0,76.0,42.0,40.0,41.0,42.0,39.0,0,0.0,0.0,17.88,6.29,74,5,20,1,lapras,54
128,"['lapras', 'wartortle', 'dratini', 'poliwrath', 'tentacruel', 'hypno']",0.0,287.0,77.0,43.0,45.0,40.0,41.0,41.0,0,0.0,0.0,24.5,6.65,31,21,48,0,jynx,26
129,"['dodrio', 'paras', 'wigglytuff', 'clefairy', 'golduck', 'magneton']",0.0,284.0,77.0,42.0,42.0,42.0,39.0,42.0,0,0.0,0.0,16.57,4.98,96,3,1,0,jynx,48
97,"['poliwhirl', 'aerodactyl', 'rapidash', 'raichu', 'jolteon', 'cubone']",0.0,284.0,78.0,39.0,41.0,43.0,41.0,42.0,0,0.0,0.0,13.44,4.69,83,8,9,0,lapras,64
96,"['rhydon', 'bulbasaur', 'krabby', 'raticate', 'tentacool', 'persian']",0.0,295.0,77.0,44.0,45.0,41.0,44.0,44.0,0,0.0,0.0,9.92,3.4,93,5,2,0,slowbro,43
66,"['dratini', 'golem', 'parasect', 'voltorb', 'moltres', 'wigglytuff']",0.0,283.0,77.0,41.0,41.0,40.0,42.0,42.0,0,0.0,0.0,11.98,3.32,93,4,3,0,slowbro,41
94,"['goldeen', 'ditto', 'electrode', 'bellsprout', 'venomoth', 'rapidash']",0.0,285.0,78.0,42.0,41.0,41.0,42.0,41.0,0,0.0,0.0,14.35,6.06,95,3,2,0,slowbro,45
67,"['butterfree', 'chansey', 'weedle', 'abra', 'slowbro', 'koffing']",0.0,293.0,77.0,44.0,44.0,42.0,44.0,42.0,0,0.0,0.0,24.28,9.69,79,11,10,0,lapras,61
71,"['hypno', 'fearow', 'mew', 'clefairy', 'squirtle', 'cubone']",0.0,288.0,78.0,42.0,42.0,45.0,41.0,40.0,0,0.0,0.0,18.26,5.4,99,0,1,0,cloyster,40
83,"['voltorb', 'scyther', 'dratini', 'exeggutor', 'marowak', 'nidoran-m']",0.0,287.0,75.0,44.0,42.0,42.0,43.0,41.0,0,0.0,0.0,10.4,4.43,91,5,4,0,lapras,39
72,"['bellsprout', 'ditto', 'kakuna', 'hitmonlee', 'arcanine', 'nidoran-f']",0.0,279.0,77.0,40.0,40.0,39.0,42.0,41.0,0,0.0,0.0,12.12,4.77,100,0,0,0,jynx,68
73,"['ditto', 'kingler', 'poliwhirl', 'aerodactyl', 'metapod', 'vileplume']",0.0,283.0,76.0,41.0,40.0,43.0,42.0,41.0,0,0.0,0.0,24.52,10.1,50,11,39,0,gengar,24
74,"['dragonair', 'weedle', 'slowpoke', 'grimer', 'venonat', 'geodude']",0.0,288.0,77.0,42.0,44.0,43.0,42.0,40.0,0,0.0,0.0,11.4,3.45,100,0,0,0,cloyster,49
75,"['flareon', 'kabutops', 'mew', 'exeggcute', 'scyther', 'flareon']",0.0,282.0,75.0,43.0,42.0,38.0,42.0,42.0,0,0.0,0.0,19.48,6.38,43,25,32,0,lapras,41
76,"['lickitung', 'hitmonlee', 'vileplume', 'nidorino', 'machoke', 'dragonite']",0.0,283.0,77.0,42.0,39.0,41.0,43.0,41.0,0,0.0,0.0,15.61,6.88,49,22,29,0,lapras,38
