,Team,Efficiency: (Wins/avg_Time),base_total,hp,speed,attack,defense,sp_attack,sp_defense,Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
1249,"['sandslash', 'victreebel', 'persian', 'vaporeon', 'farfetchd', 'tentacruel']",0.0,3307.0,842.0,505.0,530.0,445.0,488.0,497.0,0,0.0,0.0,17.39,5.82,72,14,14,0,lapras,34
1250,"['abra', 'kangaskhan', 'clefable', 'shellder', 'parasect', 'nidorina']",0.0,2868.0,745.0,396.0,437.0,445.0,430.0,415.0,0,0.0,0.0,20.07,8.44,60,13,27,0,lapras,36
1251,"['dewgong', 'cubone', 'tentacool', 'sandshrew', 'tentacool', 'starmie']",0.0,2795.0,690.0,430.0,380.0,445.0,360.0,490.0,0,0.0,0.0,21.75,6.21,97,3,0,0,slowbro,59
1252,"['nidorina', 'gyarados', 'psyduck', 'metapod', 'cloyster', 'golbat']",0.0705467372134038,2920.0,750.0,412.0,464.0,529.0,385.0,380.0,2,28.35,2.33,16.36,6.26,50,9,38,1,lapras,42
1253,"['electrode', 'venonat', 'beedrill', 'venonat', 'sandslash', 'jynx']",0.0,2910.0,745.0,505.0,430.0,385.0,395.0,450.0,0,0.0,0.0,13.31,5.7,68,17,15,0,lapras,36
1254,"['mewtwo', 'vaporeon', 'muk', 'articuno', 'golduck', 'marowak']",0.5040957781978577,3720.0,931.0,490.0,557.0,543.0,599.0,600.0,16,31.74,4.48,24.54,6.27,19,0,57,8,gengar,36
1255,"['golem', 'horsea', 'growlithe', 'zubat', 'persian', 'seaking']",0.0,2785.0,710.0,433.0,467.0,435.0,385.0,355.0,0,0.0,0.0,10.57,4.03,89,6,5,0,lapras,40
1256,"['dragonair', 'oddish', 'mew', 'jigglypuff', 'voltorb', 'poliwhirl']",0.0,2829.3,780.3,440.0,404.0,385.0,425.0,395.0,0,0.0,0.0,14.72,5.3,83,13,4,0,lapras,32
1257,"['bulbasaur', 'jynx', 'metapod', 'arcanine', 'nidorino', 'magmar']",0.0,2903.0,736.0,453.0,426.0,363.0,490.0,435.0,0,0.0,0.0,12.63,6.4,77,13,10,0,slowbro,40
1258,"['persian', 'slowpoke', 'raticate', 'gengar', 'seaking', 'jynx']",1.2106537530266344,3083.0,775.0,530.0,453.0,375.0,495.0,455.0,40,33.04,5.13,22.37,8.36,19,5,29,7,gengar,27
1259,"['kakuna', 'jigglypuff', 'charmeleon', 'charmander', 'dragonair', 'magneton']",0.0,2584.0,728.0,370.0,360.0,361.0,430.0,335.0,0,0.0,0.0,12.09,4.2,98,1,1,0,jynx,34
1260,"['mr-mime', 'krabby', 'arcanine', 'rapidash', 'horsea', 'paras']",0.0,2930.0,650.0,455.0,500.0,460.0,450.0,415.0,0,0.0,0.0,10.33,2.92,100,0,0,0,slowbro,58
1261,"['blastoise', 'nidorina', 'arcanine', 'nidoqueen', 'tentacruel', 'bulbasaur']",0.0,3298.0,814.0,480.0,496.0,478.0,490.0,540.0,0,0.0,0.0,16.45,6.21,59,9,32,0,lapras,37
1262,"['ditto', 'clefairy', 'golbat', 'venomoth', 'hypno', 'seadra']",0.0,2949.0,763.0,445.0,406.0,421.0,461.0,453.0,0,0.0,0.0,21.66,7.42,100,0,0,0,slowbro,42
1263,"['gloom', 'tentacool', 'dragonair', 'meowth', 'machop', 'dugtrio']",0.0,2680.0,666.0,455.0,444.0,335.0,360.0,420.0,0,0.0,0.0,9.2,3.32,86,11,3,0,lapras,34
1264,"['poliwag', 'nidoran-m', 'staryu', 'electabuzz', 'krabby', 'mewtwo']",0.0,2918.0,677.0,540.0,480.0,402.0,454.0,365.0,0,0.0,0.0,13.71,5.65,89,1,9,1,jynx,57
1265,"['golduck', 'porygon', 'kakuna', 'seel', 'rhydon', 'arcanine']",0.0,2975.0,810.0,370.0,482.0,483.0,425.0,405.0,0,0.0,0.0,13.47,4.88,94,4,2,0,draw,46
1266,"['seadra', 'spearow', 'venusaur', 'arbok', 'drowzee', 'nidoran-f']",0.0,2788.0,710.0,428.0,427.0,404.0,404.0,415.0,0,0.0,0.0,13.52,4.2,99,1,0,0,slowbro,42
1267,"['rapidash', 'jigglypuff', 'pikachu', 'kangaskhan', 'exeggcute', 'geodude']",0.0,2715.0,780.0,395.0,445.0,420.0,335.0,340.0,0,0.0,0.0,12.57,5.88,78,9,13,0,lapras,53
1268,"['vileplume', 'wigglytuff', 'gastly', 'jigglypuff', 'poliwrath', 'staryu']",0.0,2865.0,840.0,380.0,400.0,360.0,510.0,375.0,0,0.0,0.0,18.59,6.2,36,12,52,0,gengar,36
1269,"['zubat', 'arbok', 'cubone', 'rhyhorn', 'machamp', 'mew']",0.0,2967.3,774.3,380.0,535.0,504.0,360.0,414.0,0,0.0,0.0,13.49,4.86,87,5,8,0,jynx,35
1270,"['tentacool', 'blastoise', 'nidoking', 'fearow', 'slowbro', 'chansey']",0.0,3262.0,970.0,443.0,425.0,422.0,446.0,556.0,0,0.0,0.0,20.64,7.64,62,6,32,0,jynx,27
1271,"['dragonite', 'seadra', 'farfetchd', 'seel', 'slowpoke', 'nidoking']",0.0,3072.0,794.0,400.0,531.0,472.0,453.0,422.0,0,0.0,0.0,16.71,6.96,95,2,3,0,slowbro,31
1272,"['arcanine', 'oddish', 'drowzee', 'scyther', 'vaporeon', 'haunter']",0.1464128843338213,3143.0,800.0,462.0,463.0,395.0,528.0,495.0,6,40.98,3.22,20.61,8.19,55,3,34,2,lapras,36
1273,"['rhydon', 'cubone', 'hypno', 'zubat', 'ninetales', 'exeggcute']",0.0,2873.0,773.0,367.0,444.0,505.0,359.0,425.0,0,0.0,0.0,10.65,3.53,95,5,0,0,jynx,46
1274,"['gloom', 'raticate', 'kingler', 'paras', 'electrode', 'magnemite']",0.0,2893.0,650.0,462.0,461.0,470.0,435.0,415.0,0,0.0,0.0,12.19,4.56,74,13,13,0,jynx,35
1275,"['rhydon', 'electabuzz', 'poliwag', 'clefairy', 'gastly', 'onix']",0.0,2708.0,610.0,450.0,418.0,485.0,400.0,345.0,0,0.0,0.0,12.87,6.2,84,1,15,0,lapras,52
1276,"['parasect', 'chansey', 'psyduck', 'beedrill', 'mewtwo', 'weepinbell']",0.0,3150.0,956.0,425.0,472.0,343.0,474.0,480.0,0,0.0,0.0,14.13,7.89,86,4,9,1,lapras,37
1277,"['gyarados', 'slowpoke', 'caterpie', 'kadabra', 'kadabra', 'voltorb']",0.0,2690.0,710.0,481.0,350.0,319.0,445.0,385.0,0,0.0,0.0,10.43,3.18,86,8,6,0,lapras,59
1278,"['tentacruel', 'kabutops', 'electrode', 'geodude', 'hitmonchan', 'kabutops']",0.0,3260.0,710.0,536.0,565.0,554.0,385.0,510.0,0,0.0,0.0,21.81,4.12,13,0,87,0,gengar,71
1279,"['gyarados', 'snorlax', 'metapod', 'cubone', 'gyarados', 'beedrill']",0.0268817204301075,3050.0,875.0,362.0,550.0,443.0,325.0,495.0,1,37.2,0.0,23.59,6.5,11,1,87,0,haunter,39
1280,"['pidgeotto', 'beedrill', 'shellder', 'rhyhorn', 'magmar', 'dragonite']",0.0,2999.0,754.0,414.0,559.0,472.0,400.0,400.0,0,0.0,0.0,11.74,4.04,98,1,1,0,jynx,56
1281,"['gengar', 'exeggutor', 'kabuto', 'farfetchd', 'charmander', 'flareon']",2.295805739514349,3106.0,701.0,440.0,542.0,423.0,553.0,447.0,52,22.65,4.09,17.81,6.94,8,1,25,14,gengar,26
1282,"['lickitung', 'sandslash', 'mankey', 'aerodactyl', 'flareon', 'psyduck']",0.0,3010.0,760.0,445.0,552.0,423.0,390.0,440.0,0,0.0,0.0,12.22,4.89,86,5,9,0,lapras,36
1283,"['charmeleon', 'charmander', 'abra', 'rapidash', 'magnemite', 'arcanine']",0.0,2914.0,662.0,510.0,411.0,366.0,550.0,415.0,0,0.0,0.0,11.1,3.02,94,6,0,0,draw,51
1284,"['venomoth', 'growlithe', 'weedle', 'cubone', 'hypno', 'parasect']",0.0,2713.0,720.0,362.0,418.0,410.0,383.0,420.0,0,0.0,0.0,11.24,3.11,99,1,0,0,cloyster,52
1285,"['bulbasaur', 'paras', 'hitmonlee', 'weepinbell', 'haunter', 'kangaskhan']",0.4099760847283908,2853.0,705.0,427.0,504.0,362.0,415.0,440.0,12,29.27,2.28,15.58,7.25,37,5,42,4,gengar,42
1286,"['starmie', 'bellsprout', 'beedrill', 'drowzee', 'oddish', 'golduck']",0.0,2873.0,720.0,417.0,450.0,368.0,458.0,460.0,0,0.0,0.0,13.2,3.86,96,4,0,0,slowbro,31
1287,"['jynx', 'psyduck', 'kakuna', 'raichu', 'charmeleon', 'mankey']",0.0,2685.0,678.0,475.0,391.0,311.0,440.0,390.0,0,0.0,0.0,11.03,4.93,79,21,0,0,lapras,28
1288,"['nidorina', 'slowpoke', 'beedrill', 'eevee', 'articuno', 'bulbasaur']",0.0,2808.0,775.0,361.0,436.0,401.0,375.0,460.0,0,0.0,0.0,12.69,4.62,91,1,8,0,jynx,40
1289,"['onix', 'tangela', 'machamp', 'golbat', 'metapod', 'parasect']",0.0,2805.0,640.0,365.0,455.0,590.0,375.0,380.0,0,0.0,0.0,10.99,3.53,97,2,1,0,slowbro,29
1290,"['nidoqueen', 'mew', 'venonat', 'hypno', 'gastly', 'seadra']",0.0,3147.3,774.3,483.0,450.0,462.0,513.0,465.0,0,0.0,0.0,17.77,6.58,81,0,19,0,lapras,50
1291,"['pidgeotto', 'kadabra', 'zubat', 'pikachu', 'jolteon', 'lickitung']",0.0,2734.0,693.0,511.0,345.0,325.0,450.0,410.0,0,0.0,0.0,10.58,3.22,98,2,0,0,slowbro,30
1292,"['weedle', 'exeggcute', 'haunter', 'jigglypuff', 'machamp', 'beedrill']",0.0684931506849315,2605.0,775.0,365.0,420.0,325.0,380.0,340.0,2,29.2,0.0,15.1,7.46,54,11,27,6,lapras,39
1293,"['kadabra', 'articuno', 'kangaskhan', 'abra', 'aerodactyl', 'weedle']",0.0,3000.0,740.0,580.0,405.0,350.0,470.0,455.0,0,0.0,0.0,13.16,5.32,70,4,26,0,lapras,44
1294,"['magnemite', 'electabuzz', 'abra', 'golem', 'cubone', 'tentacool']",0.0,2785.0,645.0,420.0,378.0,432.0,470.0,440.0,0,0.0,0.0,10.79,3.9,85,8,7,0,jynx,35
1295,"['primeape', 'electabuzz', 'paras', 'sandslash', 'weedle', 'marowak']",0.0,2810.0,700.0,415.0,503.0,452.0,345.0,395.0,0,0.0,0.0,11.76,6.46,65,8,27,0,lapras,46
1296,"['zubat', 'victreebel', 'tangela', 'pikachu', 'golbat', 'jolteon']",0.0,2980.0,720.0,525.0,435.0,415.0,485.0,400.0,0,0.0,0.0,10.97,4.15,87,12,1,0,lapras,30
1297,"['lapras', 'rattata', 'nidoran-m', 'clefable', 'venomoth', 'paras']",0.0,2789.0,766.0,387.0,433.0,373.0,410.0,420.0,0,0.0,0.0,22.26,7.29,59,32,9,0,slowbro,25
1298,"['doduo', 'raichu', 'mr-mime', 'ditto', 'seadra', 'doduo']",0.0,2803.0,633.0,513.0,448.0,383.0,433.0,393.0,0,0.0,0.0,14.85,5.95,100,0,0,0,cloyster,31
1299,"['abra', 'ditto', 'victreebel', 'venusaur', 'koffing', 'koffing']",0.0,2803.0,673.0,388.0,415.0,431.0,503.0,393.0,0,0.0,0.0,18.61,8.28,82,10,8,0,lapras,52
1300,"['kabuto', 'dragonair', 'mewtwo', 'rattata', 'pidgey', 'mankey']",0.0,2774.0,667.0,483.0,485.0,385.0,404.0,350.0,0,0.0,0.0,10.25,3.51,83,9,8,0,lapras,54
1301,"['growlithe', 'starmie', 'growlithe', 'weezing', 'sandshrew', 'wigglytuff']",0.0,2955.0,785.0,410.0,480.0,455.0,460.0,365.0,0,0.0,0.0,14.98,5.28,95,1,4,0,slowbro,29
1302,"['cloyster', 'shellder', 'gengar', 'grimer', 'nidoran-f', 'jynx']",1.073869183208591,2895.0,700.0,411.0,432.0,507.0,485.0,360.0,33,30.73,5.41,20.12,6.31,30,5,27,5,gengar,27
1303,"['gengar', 'eevee', 'dratini', 'tentacruel', 'nidoqueen', 'scyther']",1.9581664441477529,3155.0,756.0,526.0,486.0,417.0,465.0,505.0,44,22.47,4.23,16.62,5.82,16,1,26,13,gengar,28
1304,"['paras', 'meowth', 'seadra', 'nidoqueen', 'meowth', 'mr-mime']",0.0,2780.0,660.0,486.0,392.0,402.0,425.0,415.0,0,0.0,0.0,12.96,4.04,100,0,0,0,cloyster,48
1305,"['pidgeotto', 'golem', 'dragonite', 'marowak', 'mr-mime', 'snorlax']",0.0,3379.0,854.0,391.0,579.0,550.0,450.0,555.0,0,0.0,0.0,21.56,9.59,45,9,46,0,lapras,33
1306,"['bellsprout', 'gloom', 'parasect', 'golbat', 'snorlax', 'pidgeotto']",0.0,2954.0,828.0,331.0,515.0,405.0,425.0,450.0,0,0.0,0.0,18.9,9.53,53,30,15,2,draw,27
1307,"['machamp', 'farfetchd', 'goldeen', 'raichu', 'nidoran-m', 'golbat']",0.0,2925.0,728.0,458.0,544.0,390.0,383.0,422.0,0,0.0,0.0,10.26,4.59,84,7,8,1,lapras,44
1308,"['voltorb', 'omastar', 'aerodactyl', 'mew', 'sandshrew', 'exeggcute']",0.0,3069.3,754.3,495.0,440.0,535.0,440.0,405.0,0,0.0,0.0,18.68,6.36,50,18,32,0,lapras,38
1309,"['onix', 'venonat', 'ekans', 'articuno', 'pinsir', 'sandslash']",0.0,2923.0,625.0,435.0,500.0,594.0,335.0,434.0,0,0.0,0.0,16.0,6.12,78,2,20,0,lapras,40
1310,"['seaking', 'rhyhorn', 'pidgey', 'pikachu', 'exeggcute', 'mewtwo']",0.0318471337579617,2881.0,761.0,439.0,457.0,440.0,424.0,360.0,1,31.4,0.0,11.31,4.86,85,4,9,1,lapras,41
1311,"['nidoqueen', 'moltres', 'electabuzz', 'starmie', 'tentacruel', 'abra']",0.0,3430.0,770.0,606.0,470.0,429.0,610.0,545.0,0,0.0,0.0,14.52,5.8,78,6,16,0,draw,66
1312,"['muk', 'golbat', 'magnemite', 'charmander', 'jigglypuff', 'weepinbell']",0.0,2759.0,784.0,355.0,437.0,358.0,445.0,380.0,0,0.0,0.0,14.84,5.45,91,8,1,0,jynx,32
1313,"['weepinbell', 'marowak', 'nidoran-f', 'raticate', 'mewtwo', 'chansey']",0.0,3143.0,951.0,448.0,443.0,397.0,444.0,460.0,0,0.0,0.0,11.69,5.01,91,1,8,0,jynx,57
1314,"['raichu', 'flareon', 'gengar', 'pidgeotto', 'machop', 'gyarados']",1.4998369742419302,3214.0,773.0,502.0,580.0,389.0,490.0,480.0,46,30.67,3.76,22.08,6.47,10,0,39,5,gengar,37
1315,"['arbok', 'chansey', 'mew', 'voltorb', 'cubone', 'moltres']",0.0,3232.3,944.3,485.0,410.0,439.0,450.0,504.0,0,0.0,0.0,16.73,7.63,96,2,2,0,lapras,40
1316,"['sandslash', 'geodude', 'raichu', 'moltres', 'arcanine', 'ninetales']",0.0,3385.0,788.0,510.0,586.0,540.0,501.0,460.0,0,0.0,0.0,9.82,3.22,92,6,2,0,draw,66
1317,"['magneton', 'weedle', 'vileplume', 'hitmonlee', 'metapod', 'hitmonlee']",0.0,2775.0,675.0,404.0,465.0,401.0,375.0,455.0,0,0.0,0.0,15.43,5.35,33,38,29,0,gengar,26
1318,"['clefairy', 'vileplume', 'scyther', 'sandshrew', 'diglett', 'ditto']",0.0,2676.0,683.0,403.0,443.0,401.0,358.0,388.0,0,0.0,0.0,15.02,7.37,86,12,2,0,lapras,28
1319,"['kangaskhan', 'mewtwo', 'zubat', 'onix', 'eevee', 'cloyster']",0.0,3065.0,656.0,500.0,475.0,625.0,414.0,395.0,0,0.0,0.0,15.81,6.06,52,19,28,1,lapras,47
1320,"['gloom', 'venonat', 'nidoran-m', 'ninetales', 'ekans', 'hitmonchan']",0.0,2731.0,684.0,396.0,448.0,388.0,351.0,464.0,0,0.0,0.0,10.24,4.46,80,13,7,0,slowbro,25
1321,"['oddish', 'cubone', 'flareon', 'ditto', 'pidgeot', 'pidgeot']",0.0,2921.0,734.0,410.0,468.0,438.0,428.0,443.0,0,0.0,0.0,12.38,3.95,95,4,1,0,lapras,43
1322,"['drowzee', 'dugtrio', 'hitmonchan', 'geodude', 'dewgong', 'doduo']",0.0,2803.0,670.0,433.0,518.0,429.0,293.0,460.0,0,0.0,0.0,14.65,6.08,85,4,11,0,lapras,31
1323,"['vaporeon', 'golduck', 'tauros', 'kakuna', 'wigglytuff', 'beedrill']",0.0,3060.0,895.0,445.0,462.0,398.0,430.0,430.0,0,0.0,0.0,18.23,5.92,88,10,2,0,lapras,50
1324,"['jigglypuff', 'muk', 'gengar', 'goldeen', 'omanyte', 'tangela']",1.0224948875255624,2890.0,785.0,368.0,407.0,460.0,495.0,375.0,35,34.23,5.58,22.84,9.6,36,4,14,11,gengar,29
1325,"['clefairy', 'hitmonlee', 'vaporeon', 'dugtrio', 'rattata', 'farfetchd']",0.0,2868.0,727.0,469.0,506.0,331.0,368.0,467.0,0,0.0,0.0,17.19,7.71,86,5,9,0,lapras,32
1326,"['magneton', 'weedle', 'dratini', 'pikachu', 'vaporeon', 'kangaskhan']",0.0,2805.0,761.0,445.0,404.0,380.0,420.0,395.0,0,0.0,0.0,16.3,5.63,51,42,7,0,lapras,43
1327,"['machoke', 'golduck', 'slowbro', 'flareon', 'mr-mime', 'mew']",0.0,3484.3,814.3,445.0,562.0,513.0,570.0,580.0,0,0.0,0.0,24.32,6.66,48,3,49,0,lapras,39
1328,"['porygon', 'arbok', 'rhydon', 'magnemite', 'exeggutor', 'haunter']",0.3861003861003861,3098.0,755.0,385.0,495.0,489.0,560.0,414.0,14,36.26,2.69,20.58,7.4,34,3,47,2,gengar,42
1329,"['grimer', 'ponyta', 'jynx', 'jigglypuff', 'spearow', 'rapidash']",0.0,2732.0,775.0,435.0,450.0,290.0,406.0,376.0,0,0.0,0.0,12.33,5.11,85,15,0,0,slowbro,52
1330,"['mankey', 'nidorino', 'dodrio', 'machop', 'kakuna', 'staryu']",0.0,2500.0,666.0,430.0,442.0,347.0,310.0,305.0,0,0.0,0.0,7.66,2.32,100,0,0,0,slowbro,57
1331,"['weedle', 'poliwhirl', 'magikarp', 'fearow', 'ekans', 'horsea']",0.0,2315.0,615.0,465.0,330.0,359.0,286.0,260.0,0,0.0,0.0,9.7,3.36,100,0,0,0,dewgong,41
1332,"['ninetales', 'charizard', 'ditto', 'chansey', 'ninetales', 'tauros']",0.0,3282.0,957.0,538.0,419.0,406.0,424.0,538.0,0,0.0,0.0,19.29,7.69,91,9,0,0,lapras,54
1333,"['golbat', 'starmie', 'nidoran-f', 'bellsprout', 'machop', 'kingler']",0.0,2840.0,725.0,426.0,517.0,437.0,390.0,345.0,0,0.0,0.0,12.57,4.68,90,3,7,0,slowbro,37
1334,"['weepinbell', 'jynx', 'zapdos', 'magikarp', 'ponyta', 'wartortle']",0.0,2950.0,709.0,508.0,418.0,390.0,500.0,425.0,0,0.0,0.0,14.24,5.56,41,27,32,0,lapras,37
1335,"['spearow', 'poliwrath', 'zubat', 'pinsir', 'machamp', 'ninetales']",0.0,3037.0,758.0,465.0,561.0,445.0,362.0,446.0,0,0.0,0.0,15.45,5.78,49,11,40,0,draw,46
1336,"['seadra', 'onix', 'seel', 'parasect', 'golbat', 'dewgong']",0.0,2900.0,645.0,420.0,430.0,570.0,395.0,440.0,0,0.0,0.0,28.75,10.42,97,3,0,0,slowbro,39
1337,"['jynx', 'poliwag', 'zapdos', 'wigglytuff', 'clefable', 'wartortle']",0.1037613488975356,3168.0,849.0,478.0,423.0,388.0,555.0,475.0,4,38.55,5.43,24.57,9.23,16,10,68,2,gengar,40
1338,"['growlithe', 'machoke', 'charmeleon', 'bellsprout', 'kakuna', 'sandshrew']",0.0,2475.0,698.0,330.0,439.0,373.0,345.0,290.0,0,0.0,0.0,7.29,1.88,100,0,0,0,cloyster,38
1339,"['lapras', 'beedrill', 'haunter', 'koffing', 'weepinbell', 'mew']",0.5871446229913474,3169.3,799.3,450.0,510.0,440.0,520.0,450.0,19,32.36,4.15,23.84,6.06,11,6,56,8,gengar,40
1340,"['golbat', 'diglett', 'machamp', 'kangaskhan', 'voltorb', 'mankey']",0.0,2860.0,720.0,530.0,500.0,370.0,325.0,415.0,0,0.0,0.0,14.22,6.47,55,3,41,1,gengar,34
1341,"['koffing', 'arbok', 'snorlax', 'kangaskhan', 'parasect', 'gastly']",0.0,3043.0,815.0,375.0,525.0,449.0,420.0,459.0,0,0.0,0.0,29.66,8.82,17,5,78,0,gengar,62
1342,"['scyther', 'spearow', 'geodude', 'poliwag', 'ninetales', 'clefable']",0.0,2860.0,718.0,475.0,476.0,428.0,362.0,401.0,0,0.0,0.0,17.7,8.67,79,10,11,0,lapras,48
1343,"['bellsprout', 'beedrill', 'charizard', 'magikarp', 'charmeleon', 'poliwrath']",0.0,2854.0,721.0,475.0,448.0,391.0,419.0,400.0,0,0.0,0.0,13.2,6.13,69,8,23,0,lapras,31
1344,"['grimer', 'vaporeon', 'nidoran-f', 'staryu', 'nidoking', 'arcanine']",0.0,3035.0,826.0,426.0,479.0,404.0,475.0,425.0,0,0.0,0.0,17.08,6.43,86,7,7,0,draw,41
1345,"['tentacruel', 'dragonair', 'dragonite', 'abra', 'bulbasaur', 'lickitung']",0.0,3058.0,752.0,445.0,442.0,394.0,510.0,515.0,0,0.0,0.0,14.12,4.55,94,4,2,0,lapras,40
1346,"['grimer', 'starmie', 'chansey', 'krabby', 'eevee', 'charmander']",0.0,2764.0,874.0,390.0,402.0,353.0,335.0,410.0,0,0.0,0.0,15.79,5.8,100,0,0,0,cloyster,53
1347,"['ekans', 'vaporeon', 'zapdos', 'dragonite', 'chansey', 'machamp']",0.0307692307692307,3458.0,1046.0,435.0,514.0,399.0,505.0,559.0,1,32.5,0.0,27.24,8.83,27,9,62,1,gengar,39
1348,"['blastoise', 'cubone', 'butterfree', 'cloyster', 'nidorino', 'krabby']",0.0,2970.0,690.0,398.0,480.0,602.0,410.0,390.0,0,0.0,0.0,12.84,4.63,82,6,12,0,lapras,54
1349,"['spearow', 'paras', 'mewtwo', 'zubat', 'magmar', 'drowzee']",0.0,2805.0,706.0,445.0,458.0,342.0,433.0,421.0,0,0.0,0.0,11.16,4.37,78,15,7,0,lapras,38
1350,"['mr-mime', 'weepinbell', 'beedrill', 'dewgong', 'jigglypuff', 'nidoking']",0.0,3005.0,816.0,425.0,472.0,362.0,460.0,470.0,0,0.0,0.0,16.78,6.8,95,1,4,0,slowbro,32
1351,"['krabby', 'golem', 'golduck', 'electrode', 'mankey', 'machoke']",0.0,3030.0,730.0,475.0,567.0,503.0,370.0,385.0,0,0.0,0.0,12.04,5.21,67,6,27,0,lapras,51
1352,"['rhydon', 'butterfree', 'krabby', 'dragonair', 'chansey', 'butterfree']",0.0,2980.0,926.0,380.0,444.0,410.0,385.0,435.0,0,0.0,0.0,12.7,4.94,98,1,1,0,jynx,56
1353,"['starmie', 'haunter', 'vulpix', 'cloyster', 'dragonite', 'machoke']",0.5053507728894173,3264.0,724.0,500.0,525.0,545.0,530.0,440.0,17,33.64,4.38,20.07,7.07,39,5,31,8,lapras,33
1354,"['raticate', 'electrode', 'goldeen', 'ninetales', 'charmeleon', 'tentacool']",0.0,2978.0,691.0,590.0,408.0,388.0,406.0,495.0,0,0.0,0.0,10.2,2.84,97,3,0,0,jynx,53
1355,"['gloom', 'venonat', 'ponyta', 'dragonite', 'hypno', 'onix']",0.0,2993.0,646.0,422.0,487.0,530.0,423.0,485.0,0,0.0,0.0,11.71,4.49,87,9,4,0,lapras,36
1356,"['mankey', 'metapod', 'zapdos', 'gastly', 'omastar', 'machoke']",0.2710027100271003,2810.0,720.0,410.0,415.0,430.0,480.0,355.0,7,25.83,3.5,18.47,6.08,20,3,70,0,gengar,45
1357,"['victreebel', 'machamp', 'psyduck', 'ditto', 'sandslash', 'flareon']",0.0,3088.0,768.0,388.0,595.0,441.0,448.0,448.0,0,0.0,0.0,15.67,6.37,59,7,34,0,lapras,43
1358,"['tangela', 'snorlax', 'moltres', 'machoke', 'ditto', 'articuno']",0.0,3338.0,893.0,388.0,528.0,518.0,513.0,498.0,0,0.0,0.0,27.47,11.23,46,2,52,0,gengar,37
1359,"['jolteon', 'alakazam', 'poliwrath', 'diglett', 'electabuzz', 'charizard']",0.0,3334.0,723.0,650.0,462.0,390.0,584.0,525.0,0,0.0,0.0,17.45,7.38,51,12,34,3,lapras,37
1360,"['beedrill', 'eevee', 'omanyte', 'mewtwo', 'dragonair', 'grimer']",0.0,3010.0,762.0,420.0,489.0,425.0,474.0,440.0,0,0.0,0.0,12.78,4.09,85,8,7,0,lapras,46
1361,"['sandslash', 'lickitung', 'nidorina', 'jigglypuff', 'pidgey', 'gloom']",0.0,2626.0,810.0,297.0,402.0,412.0,355.0,350.0,0,0.0,0.0,10.25,2.96,99,0,1,0,jynx,56
1362,"['dewgong', 'tauros', 'lapras', 'rattata', 'doduo', 'seaking']",0.0,3023.0,800.0,485.0,518.0,430.0,350.0,440.0,0,0.0,0.0,28.14,7.61,47,29,24,0,gengar,16
1363,"['meowth', 'porygon', 'scyther', 'squirtle', 'bulbasaur', 'scyther']",0.0,2827.0,694.0,458.0,452.0,409.0,380.0,434.0,0,0.0,0.0,9.84,2.48,99,1,0,0,cloyster,33
1364,"['pikachu', 'scyther', 'mew', 'golbat', 'squirtle', 'starmie']",0.0,3213.3,738.3,573.0,498.0,470.0,450.0,484.0,0,0.0,0.0,16.52,5.53,97,2,1,0,slowbro,36
1365,"['victreebel', 'metapod', 'scyther', 'gengar', 'nidorina', 'goldeen']",1.3479957431713372,2890.0,735.0,464.0,459.0,417.0,430.0,385.0,38,28.19,3.77,16.85,7.91,35,1,18,8,gengar,34
1366,"['geodude', 'mewtwo', 'kabuto', 'gloom', 'machamp', 'zapdos']",0.5428881650380022,3325.0,776.0,430.0,585.0,545.0,544.0,445.0,15,27.63,2.8,19.12,4.31,6,4,73,2,gengar,59
1367,"['moltres', 'ponyta', 'diglett', 'psyduck', 'butterfree', 'porygon']",0.0,2875.0,685.0,470.0,427.0,368.0,495.0,430.0,0,0.0,0.0,10.46,2.45,100,0,0,0,jynx,43
1368,"['dratini', 'nidoran-m', 'ekans', 'tentacool', 'slowpoke', 'venusaur']",0.0,2546.0,692.0,350.0,398.0,342.0,350.0,414.0,0,0.0,0.0,10.49,3.27,99,1,0,0,cloyster,38
1369,"['kingler', 'victreebel', 'omanyte', 'machop', 'nidoran-m', 'mr-mime']",0.0,2868.0,686.0,385.0,487.0,465.0,445.0,400.0,0,0.0,0.0,11.14,3.44,88,6,6,0,jynx,32
1370,"['victreebel', 'gastly', 'tentacruel', 'paras', 'seel', 'omastar']",0.0,2930.0,720.0,405.0,415.0,425.0,515.0,450.0,0,0.0,0.0,16.05,6.51,61,7,32,0,lapras,53
1371,"['jolteon', 'vileplume', 'butterfree', 'hitmonchan', 'butterfree', 'vaporeon']",0.0,3295.0,800.0,491.0,435.0,414.0,575.0,580.0,0,0.0,0.0,18.2,6.27,43,26,31,0,lapras,32
1372,"['growlithe', 'tauros', 'kingler', 'nidoking', 'jolteon', 'pidgeotto']",0.0,3204.0,754.0,561.0,557.0,477.0,435.0,420.0,0,0.0,0.0,12.46,4.45,78,10,12,0,lapras,38
1373,"['dragonite', 'nidoran-m', 'slowbro', 'magneton', 'ekans', 'cubone']",0.0,2946.0,727.0,350.0,466.0,509.0,470.0,424.0,0,0.0,0.0,15.8,4.45,94,4,2,0,lapras,66
